UF,Municipio,Regiao,Media_PIB
PA,São Miguel do Guamá,Norte,0.63375
PA,São Sebastião da Boa Vista,Norte,0.18999999999999997
PA,Tailândia,Norte,0.8500000000000001
PA,Terra Alta,Norte,0.0675
PA,Terra Santa,Norte,0.44749999999999995
PA,Tomé-Açu,Norte,0.62875
PA,Tracuateua,Norte,0.22375
PA,Trairão,Norte,0.2675
PA,Tucumã,Norte,0.7050000000000001
PA,Uruará,Norte,0.5275
PA,Vigia,Norte,0.36
PA,Viseu,Norte,0.5175000000000001
PA,Água Azul do Norte,Norte,0.405
PA,Óbidos,Norte,0.6600000000000001
RO,Presidente Médici,Norte,0.38625000000000004
RO,Buritis,Norte,0.6062500000000001
RO,Nova União,Norte,0.11
RO,Alto Alegre dos Parecis,Norte,0.25625
RO,Alto Paraíso,Norte,0.29875
RO,Cabixi,Norte,0.13125
RO,Cacaulândia,Norte,0.13375
RO,Campo Novo de Rondônia,Norte,0.2475
RO,Candeias do Jamari,Norte,0.44625
RO,Castanheiras,Norte,0.08124999999999999
RO,Cerejeiras,Norte,0.44625
RO,Chupinguaia,Norte,0.27875
RO,Colorado do Oeste,Norte,0.30875
RO,Corumbiara,Norte,0.2575
RO,Costa Marques,Norte,0.2075
RO,Cujubim,Norte,0.32875000000000004
RO,Governador Jorge Teixeira,Norte,0.16749999999999998
RO,Guajará-Mirim,Norte,0.77125
RO,Itapuã do Oeste,Norte,0.1575
RO,Ministro Andreazza,Norte,0.19374999999999998
RO,Mirante da Serra,Norte,0.1925
RO,Monte Negro,Norte,0.26
RO,Nova Mamoré,Norte,0.44375000000000003
RO,Novo Horizonte do Oeste,Norte,0.1525
RO,Ouro Preto do Oeste,Norte,0.72375
RO,Parecis,Norte,0.095
RO,Pimenteiras do Oeste,Norte,0.09999999999999999
RO,Primavera de Rondônia,Norte,0.0575
RO,Rio Crespo,Norte,0.09375
RO,Seringueiras,Norte,0.2075
RO,São Francisco do Guaporé,Norte,0.32125000000000004
RO,São Miguel do Guaporé,Norte,0.5562499999999999
RO,Teixeirópolis,Norte,0.0825
RO,Theobroma,Norte,0.17124999999999999
RO,Urupá,Norte,0.19624999999999998
RO,Vale do Anari,Norte,0.13875
RO,Vale do Paraíso,Norte,0.135
RR,Iracema,Norte,0.14375000000000002
RR,Bonfim,Norte,0.2675
RR,Alto Alegre,Norte,0.265
RR,Amajari,Norte,0.15
RR,Cantá,Norte,0.24375
RR,Caracaraí,Norte,0.33125000000000004
RR,Caroebe,Norte,0.16375
RR,Mucajaí,Norte,0.27625
RR,Normandia,Norte,0.14
RR,Pacaraima,Norte,0.18750000000000003
RR,Rorainópolis,Norte,0.5137499999999999
RR,São João da Baliza,Norte,0.1625
RR,São Luiz,Norte,0.12000000000000001
RR,Uiramutã,Norte,0.10625
TO,Filadélfia,Norte,0.09874999999999999
TO,Fátima,Norte,0.0625
TO,Nazaré,Norte,0.04499999999999999
TO,Ipueiras,Norte,0.0325
TO,Nova Olinda,Norte,0.26125
TO,Presidente Kennedy,Norte,0.0525
TO,Araguanã,Norte,0.06375
TO,Riachinho,Norte,0.04625
TO,Bom Jesus do Tocantins,Norte,0.07875
TO,Cachoeirinha,Norte,0.02625
TO,Esperantina,Norte,0.08499999999999999
TO,Natividade,Norte,0.13625
TO,Alvorada,Norte,0.29125
TO,Centenário,Norte,0.03375
TO,Lajeado,Norte,0.058750000000000004
TO,Abreulândia,Norte,0.04875
TO,Aguiarnópolis,Norte,0.12625
TO,Aliança do Tocantins,Norte,0.09625
TO,Almas,Norte,0.1375
TO,Ananás,Norte,0.115
TO,Angico,Norte,0.0375
TO,Aparecida do Rio Negro,Norte,0.09999999999999999
TO,Aragominas,Norte,0.061250000000000006
TO,Araguacema,Norte,0.11875000000000001
TO,Araguatins,Norte,0.38
TO,Araguaçu,Norte,0.2125
TO,Arapoema,Norte,0.16375
TO,Arraias,Norte,0.16625
TO,Augustinópolis,Norte,0.22625
TO,Aurora do Tocantins,Norte,0.04
TO,Axixá do Tocantins,Norte,0.10375
TO,Babaçulândia,Norte,0.10124999999999999
TO,Bandeirantes do Tocantins,Norte,0.095
TO,Barra do Ouro,Norte,0.055
TO,Barrolândia,Norte,0.0775
TO,Bernardo Sayão,Norte,0.0675
TO,Brasilândia do Tocantins,Norte,0.04
TO,Brejinho de Nazaré,Norte,0.13625
TO,Buriti do Tocantins,Norte,0.09125
TO,Campos Lindos,Norte,0.33125000000000004
TO,Cariri do Tocantins,Norte,0.3
TO,Carmolândia,Norte,0.0375
TO,Carrasco Bonito,Norte,0.036250000000000004
TO,Caseara,Norte,0.1575
TO,Chapada da Natividade,Norte,0.06375
TO,Chapada de Areia,Norte,0.0225
TO,Colinas do Tocantins,Norte,0.6487499999999999
TO,Colméia,Norte,0.13125
TO,Combinado,Norte,0.061250000000000006
TO,Conceição do Tocantins,Norte,0.048749999999999995
TO,Cristalândia,Norte,0.11249999999999999
TO,Crixás do Tocantins,Norte,0.04125
TO,Darcinópolis,Norte,0.13875
TO,Dianópolis,Norte,0.38375000000000004
TO,Divinópolis do Tocantins,Norte,0.1125
TO,Dois Irmãos do Tocantins,Norte,0.095
TO,Dueré,Norte,0.12000000000000001
TO,Figueirópolis,Norte,0.155
TO,Formoso do Araguaia,Norte,0.37000000000000005
TO,Goianorte,Norte,0.07125000000000001
TO,Goiatins,Norte,0.14625000000000002
TO,Guaraí,Norte,0.58625
TO,Itacajá,Norte,0.09375
TO,Itaguatins,Norte,0.0575
TO,Itapiratins,Norte,0.06875
TO,Itaporã do Tocantins,Norte,0.04125
TO,Jaú do Tocantins,Norte,0.055
TO,Juarina,Norte,0.030000000000000002
TO,Lagoa da Confusão,Norte,0.535
TO,Lagoa do Tocantins,Norte,0.04125
TO,Lavandeira,Norte,0.03
TO,Lizarda,Norte,0.03375
TO,Luzinópolis,Norte,0.04625
TO,Marianópolis do Tocantins,Norte,0.115
TO,Mateiros,Norte,0.14375000000000002
TO,Maurilândia do Tocantins,Norte,0.03375
TO,Miracema do Tocantins,Norte,0.52875
TO,Miranorte,Norte,0.22875
TO,Monte Santo do Tocantins,Norte,0.036250000000000004
TO,Monte do Carmo,Norte,0.14750000000000002
TO,Muricilândia,Norte,0.0425
TO,Nova Rosalândia,Norte,0.052500000000000005
TO,Novo Acordo,Norte,0.0475
TO,Novo Alegre,Norte,0.02625
TO,Novo Jardim,Norte,0.03125
TO,Oliveira de Fátima,Norte,0.02
TO,Palmeirante,Norte,0.08125
TO,Palmeiras do Tocantins,Norte,0.065
TO,Palmeirópolis,Norte,0.11
TO,Paranã,Norte,0.22875
TO,Pedro Afonso,Norte,0.575
TO,Peixe,Norte,0.5575
TO,Pequizeiro,Norte,0.07250000000000001
TO,Pindorama do Tocantins,Norte,0.048749999999999995
TO,Piraquê,Norte,0.05
TO,Pium,Norte,0.1575
TO,Ponte Alta do Bom Jesus,Norte,0.04625
TO,Ponte Alta do Tocantins,Norte,0.07875
TO,Porto Alegre do Tocantins,Norte,0.02875
TO,Praia Norte,Norte,0.06625
TO,Pugmil,Norte,0.05375
TO,Recursolândia,Norte,0.04
TO,Rio Sono,Norte,0.06375
TO,Rio da Conceição,Norte,0.02125
TO,Rio dos Bois,Norte,0.043750000000000004
TO,Sampaio,Norte,0.042499999999999996
TO,Sandolândia,Norte,0.06875
TO,Santa Fé do Araguaia,Norte,0.1075
TO,Santa Maria do Tocantins,Norte,0.0525
TO,Santa Rita do Tocantins,Norte,0.075
TO,Santa Rosa do Tocantins,Norte,0.12875
TO,Santa Tereza do Tocantins,Norte,0.02875
TO,Santa Terezinha do Tocantins,Norte,0.030000000000000002
TO,Silvanópolis,Norte,0.13625
TO,Sucupira,Norte,0.058750000000000004
TO,São Bento do Tocantins,Norte,0.0475
TO,São Félix do Tocantins,Norte,0.018750000000000003
TO,São Miguel do Tocantins,Norte,0.115
TO,São Salvador do Tocantins,Norte,0.03375
TO,São Sebastião do Tocantins,Norte,0.043750000000000004
TO,Sítio Novo do Tocantins,Norte,0.08875
TO,Taguatinga,Norte,0.23
TO,Taipas do Tocantins,Norte,0.022500000000000003
TO,Talismã,Norte,0.0775
TO,Tocantinópolis,Norte,0.2775
TO,Tocantínia,Norte,0.07875000000000001
TO,Tupirama,Norte,0.0625
TO,Tupiratins,Norte,0.0275
TO,Wanderlândia,Norte,0.14125000000000001
TO,Xambioá,Norte,0.30624999999999997
AL,Anadia,Nordeste,0.15625
AL,Barra de Santo Antônio,Nordeste,0.15875
AL,Barra de São Miguel,Nordeste,0.1675
AL,Batalha,Nordeste,0.15625
AL,Belo Monte,Nordeste,0.07875
AL,Belém,Nordeste,0.06875
AL,Boca da Mata,Nordeste,0.32125000000000004
AL,Branquinha,Nordeste,0.34249999999999997
AL,Cacimbinhas,Nordeste,0.08625
AL,Cajueiro,Nordeste,0.16
AL,Campestre,Nordeste,0.0575
AL,Campo Alegre,Nordeste,0.4475
AL,Campo Grande,Nordeste,0.07625
AL,Canapi,Nordeste,0.105
AL,Capela,Nordeste,0.17499999999999996
AL,Carneiros,Nordeste,0.05625
AL,Chã Preta,Nordeste,0.0925
AL,Coité do Nóia,Nordeste,0.0975
AL,Colônia Leopoldina,Nordeste,0.2375
AL,Coqueiro Seco,Nordeste,0.0625
AL,Craíbas,Nordeste,0.1975
AL,Delmiro Gouveia,Nordeste,0.5125
AL,Dois Riachos,Nordeste,0.07250000000000001
AL,Estrela de Alagoas,Nordeste,0.10375
AL,Feira Grande,Nordeste,0.23750000000000004
AL,Feliz Deserto,Nordeste,0.10625
AL,Flexeiras,Nordeste,0.14875
AL,Girau do Ponciano,Nordeste,0.315
AL,Ibateguara,Nordeste,0.12625
AL,Igaci,Nordeste,0.1875
AL,Igreja Nova,Nordeste,0.35375
AL,Inhapi,Nordeste,0.11125
AL,Jacaré dos Homens,Nordeste,0.048749999999999995
AL,Jacuípe,Nordeste,0.11375000000000002
AL,Japaratinga,Nordeste,0.135
AL,Jaramataia,Nordeste,0.045
AL,Joaquim Gomes,Nordeste,0.23625000000000002
AL,Jundiá,Nordeste,0.042499999999999996
AL,Junqueiro,Nordeste,0.3125
AL,Lagoa da Canoa,Nordeste,0.16125
AL,Limoeiro de Anadia,Nordeste,0.40125
AL,Major Isidoro,Nordeste,0.16749999999999998
AL,Mar Vermelho,Nordeste,0.03375
AL,Maragogi,Nordeste,0.54875
AL,Maravilha,Nordeste,0.06875
AL,Maribondo,Nordeste,0.1325
AL,Mata Grande,Nordeste,0.19875
AL,Matriz de Camaragibe,Nordeste,0.2675
AL,Messias,Nordeste,0.16125
AL,Minador do Negrão,Nordeste,0.04625
AL,Monteirópolis,Nordeste,0.0525
AL,Murici,Nordeste,0.2925
AL,Novo Lino,Nordeste,0.13
AL,Olivença,Nordeste,0.07125000000000001
AL,Ouro Branco,Nordeste,0.07375
AL,Palestina,Nordeste,0.03375
AL,Pariconha,Nordeste,0.07
AL,Paripueira,Nordeste,0.14500000000000002
AL,Passo de Camaragibe,Nordeste,0.19875
AL,Paulo Jacinto,Nordeste,0.06375
AL,Piaçabuçu,Nordeste,0.2625
AL,Pilar,Nordeste,0.49
AL,Pindoba,Nordeste,0.03125
AL,Piranhas,Nordeste,0.215
AL,Porto Calvo,Nordeste,0.29375
AL,Porto Real do Colégio,Nordeste,0.16749999999999998
AL,Porto de Pedras,Nordeste,0.16
AL,Poço das Trincheiras,Nordeste,0.08625
AL,Pão de Açúcar,Nordeste,0.18
AL,Quebrangulo,Nordeste,0.10875000000000001
AL,Roteiro,Nordeste,0.11750000000000001
AL,Santa Luzia do Norte,Nordeste,0.1275
AL,Santana do Ipanema,Nordeste,0.49125
AL,Satuba,Nordeste,0.155
AL,Senador Rui Palmeira,Nordeste,0.08125
AL,São Brás,Nordeste,0.0775
AL,São José da Laje,Nordeste,0.30125
AL,São José da Tapera,Nordeste,0.23375
AL,São Luís do Quitunde,Nordeste,0.53
AL,São Miguel dos Milagres,Nordeste,0.12375
AL,São Sebastião,Nordeste,0.3975
AL,Taquarana,Nordeste,0.24625000000000002
AL,Teotônio Vilela,Nordeste,0.47375
AL,Traipu,Nordeste,0.19125
AL,Viçosa,Nordeste,0.3
AL,Água Branca,Nordeste,0.135
BA,Santana,Nordeste,0.23
BA,Abaré,Nordeste,0.13
BA,Abaíra,Nordeste,0.0575
BA,Acajutiba,Nordeste,0.1225
BA,Adustina,Nordeste,0.15
BA,Aiquara,Nordeste,0.04625
BA,Alcobaça,Nordeste,0.2525
BA,Almadina,Nordeste,0.055
BA,Amargosa,Nordeste,0.34500000000000003
BA,Amélia Rodrigues,Nordeste,0.29250000000000004
BA,América Dourada,Nordeste,0.1125
BA,Anagé,Nordeste,0.16
BA,Andaraí,Nordeste,0.09625
BA,Andorinha,Nordeste,0.16624999999999998
BA,Angical,Nordeste,0.1325
BA,Anguera,Nordeste,0.065
BA,Antas,Nordeste,0.11
BA,Antônio Cardoso,Nordeste,0.10375
BA,Antônio Gonçalves,Nordeste,0.065
BA,Aporá,Nordeste,0.12000000000000001
BA,Apuarema,Nordeste,0.061250000000000006
BA,Aracatu,Nordeste,0.10124999999999999
BA,Araci,Nordeste,0.38875000000000004
BA,Aramari,Nordeste,0.08374999999999999
BA,Arataca,Nordeste,0.08875
BA,Aratuípe,Nordeste,0.06375
BA,Aurelino Leal,Nordeste,0.10625
BA,Baianópolis,Nordeste,0.14625000000000002
BA,Baixa Grande,Nordeste,0.14125000000000001
BA,Banzaê,Nordeste,0.08374999999999999
BA,Barra,Nordeste,0.35000000000000003
BA,Barra da Estiva,Nordeste,0.24375
BA,Barra do Choça,Nordeste,0.40375
BA,Barra do Mendes,Nordeste,0.08875
BA,Barra do Rocha,Nordeste,0.06875
BA,Barro Alto,Nordeste,0.08375
BA,Barro Preto,Nordeste,0.0575
BA,Barrocas,Nordeste,0.23
BA,Belmonte,Nordeste,0.28
BA,Belo Campo,Nordeste,0.12250000000000001
BA,Biritinga,Nordeste,0.11125
BA,Boa Nova,Nordeste,0.09249999999999999
BA,Boa Vista do Tupim,Nordeste,0.11875000000000001
BA,Bom Jesus da Serra,Nordeste,0.0525
BA,Boninal,Nordeste,0.09
BA,Bonito,Nordeste,0.1575
BA,Boquira,Nordeste,0.14250000000000002
BA,Botuporã,Nordeste,0.08499999999999999
BA,Brejolândia,Nordeste,0.08375
BA,Brejões,Nordeste,0.12375
BA,Brotas de Macaúbas,Nordeste,0.07375
BA,Buerarema,Nordeste,0.20625
BA,Buritirama,Nordeste,0.11875000000000001
BA,Caatiba,Nordeste,0.0625
BA,Cabaceiras do Paraguaçu,Nordeste,0.125
BA,Cachoeira,Nordeste,0.45625
BA,Caculé,Nordeste,0.25875
BA,Caetanos,Nordeste,0.07875
BA,Cafarnaum,Nordeste,0.1525
BA,Caldeirão Grande,Nordeste,0.08875
BA,Camacan,Nordeste,0.2775
BA,Camamu,Nordeste,0.33375
BA,Campo Alegre de Lourdes,Nordeste,0.2
BA,Canarana,Nordeste,0.1775
BA,Canavieiras,Nordeste,0.30500000000000005
BA,Candeal,Nordeste,0.0525
BA,Candiba,Nordeste,0.1025
BA,Cansanção,Nordeste,0.24625000000000002
BA,Canudos,Nordeste,0.12125000000000001
BA,Canápolis,Nordeste,0.06375
BA,Capela do Alto Alegre,Nordeste,0.0875
BA,Capim Grosso,Nordeste,0.37375
BA,Caravelas,Nordeste,0.33375
BA,Caraíbas,Nordeste,0.0675
BA,Cardeal da Silva,Nordeste,0.09625
BA,Carinhanha,Nordeste,0.19875
BA,Castro Alves,Nordeste,0.30625
BA,Catolândia,Nordeste,0.07
BA,Caturama,Nordeste,0.05625
BA,Caém,Nordeste,0.07625
BA,Central,Nordeste,0.14125000000000001
BA,Chorrochó,Nordeste,0.07375000000000001
BA,Cipó,Nordeste,0.12125000000000001
BA,Coaraci,Nordeste,0.155
BA,Cocos,Nordeste,0.27
BA,Conceição da Feira,Nordeste,0.24875000000000003
BA,Conceição do Almeida,Nordeste,0.15125
BA,Conde,Nordeste,0.24125000000000002
BA,Condeúba,Nordeste,0.13375
BA,Contendas do Sincorá,Nordeste,0.035
BA,Coração de Maria,Nordeste,0.17624999999999996
BA,Cordeiros,Nordeste,0.055
BA,Coribe,Nordeste,0.12000000000000001
BA,Coronel João Sá,Nordeste,0.12875
BA,Cotegipe,Nordeste,0.125
BA,Cravolândia,Nordeste,0.0375
BA,Cristópolis,Nordeste,0.11125
BA,Crisópolis,Nordeste,0.1475
BA,Curaçá,Nordeste,0.28250000000000003
BA,Cândido Sales,Nordeste,0.18625
BA,Cícero Dantas,Nordeste,0.26375000000000004
BA,Dom Basílio,Nordeste,0.10875
BA,Dom Macedo Costa,Nordeste,0.0325
BA,Dário Meira,Nordeste,0.08375
BA,Elísio Medrado,Nordeste,0.05625
BA,Encruzilhada,Nordeste,0.18499999999999997
BA,Feira da Mata,Nordeste,0.049999999999999996
BA,Filadélfia,Nordeste,0.115
BA,Firmino Alves,Nordeste,0.043750000000000004
BA,Floresta Azul,Nordeste,0.08125
BA,Fátima,Nordeste,0.20375
BA,Gandu,Nordeste,0.3275
BA,Gavião,Nordeste,0.03875
BA,Gentio do Ouro,Nordeste,0.11375
BA,Glória,Nordeste,0.17
BA,Gongogi,Nordeste,0.06125
BA,Governador Mangabeira,Nordeste,0.19749999999999998
BA,Guajeru,Nordeste,0.05375
BA,Guaratinga,Nordeste,0.21
BA,Heliópolis,Nordeste,0.09624999999999999
BA,Iaçu,Nordeste,0.20249999999999999
BA,Ibiassucê,Nordeste,0.07875
BA,Ibicaraí,Nordeste,0.1775
BA,Ibicoara,Nordeste,0.31125
BA,Ibicuí,Nordeste,0.15125
BA,Ibipeba,Nordeste,0.11750000000000001
BA,Ibipitanga,Nordeste,0.09375
BA,Ibiquera,Nordeste,0.02875
BA,Ibirapitanga,Nordeste,0.1925
BA,Ibirapuã,Nordeste,0.24125000000000002
BA,Ibirataia,Nordeste,0.16625
BA,Ibitiara,Nordeste,0.09624999999999999
BA,Ibititá,Nordeste,0.11375
BA,Ibotirama,Nordeste,0.32000000000000006
BA,Ichu,Nordeste,0.04
BA,Igaporã,Nordeste,0.175
BA,Igrapiúna,Nordeste,0.16374999999999998
BA,Iguaí,Nordeste,0.19249999999999998
BA,Inhambupe,Nordeste,0.47874999999999995
BA,Ipecaetá,Nordeste,0.08125
BA,Ipiaú,Nordeste,0.44125000000000003
BA,Ipupiara,Nordeste,0.07375000000000001
BA,Irajuba,Nordeste,0.058750000000000004
BA,Iramaia,Nordeste,0.0775
BA,Iraquara,Nordeste,0.34624999999999995
BA,Irará,Nordeste,0.235
BA,Itabela,Nordeste,0.33625000000000005
BA,Itacaré,Nordeste,0.2725
BA,Itaeté,Nordeste,0.08875
BA,Itagi,Nordeste,0.10375
BA,Itagibá,Nordeste,0.29500000000000004
BA,Itagimirim,Nordeste,0.105
BA,Itaguaçu da Bahia,Nordeste,0.09625
BA,Itaju do Colônia,Nordeste,0.06875
BA,Itajuípe,Nordeste,0.24125
BA,Itamari,Nordeste,0.075
BA,Itambé,Nordeste,0.22125
BA,Itanagra,Nordeste,0.06375
BA,Itanhém,Nordeste,0.215
BA,Itaparica,Nordeste,0.21625
BA,Itapebi,Nordeste,0.36374999999999996
BA,Itapicuru,Nordeste,0.32625
BA,Itapitanga,Nordeste,0.0725
BA,Itapé,Nordeste,0.085
BA,Itaquara,Nordeste,0.06875
BA,Itarantim,Nordeste,0.22875
BA,Itatim,Nordeste,0.31
BA,Itiruçu,Nordeste,0.09249999999999999
BA,Itiúba,Nordeste,0.25625000000000003
BA,Itororó,Nordeste,0.1925
BA,Ituaçu,Nordeste,0.17124999999999999
BA,Ituberá,Nordeste,0.3025
BA,Jaborandi,Nordeste,0.50125
BA,Jacaraci,Nordeste,0.09125
BA,Jaguaquara,Nordeste,0.52
BA,Jaguarari,Nordeste,0.5375000000000001
BA,Jaguaripe,Nordeste,0.1625
